Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1534790626,2018-08-20T18:43:46Z,JAI384,"20.053726,73.204102",25100,367,212
1534790634,2018-08-20T18:43:54Z,JAI384,"20.040274,73.19751",24950,367,207
1534790655,2018-08-20T18:44:15Z,JAI384,"20.005499,73.190567",24425,366,184
1534790666,2018-08-20T18:44:26Z,JAI384,"19.987747,73.189056",24175,365,184
1534790727,2018-08-20T18:45:27Z,JAI384,"19.886,73.180679",22750,356,184
1534790757,2018-08-20T18:45:57Z,JAI384,"19.840073,73.1894",22050,341,151
1534790763,2018-08-20T18:46:03Z,JAI384,"19.832657,73.195282",21925,338,142
1534790773,2018-08-20T18:46:13Z,JAI384,"19.822449,73.207741",21700,333,127
1534790782,2018-08-20T18:46:22Z,JAI384,"19.815948,73.221474",21450,327,113
1534790792,2018-08-20T18:46:32Z,JAI384,"19.812912,73.237259",21175,321,97
1534790817,2018-08-20T18:46:57Z,JAI384,"19.821245,73.274162",20500,311,62
1534790826,2018-08-20T18:47:06Z,JAI384,"19.82902,73.285004",20275,312,49
1534790832,2018-08-20T18:47:12Z,JAI384,"19.83535,73.291191",20100,312,41
1534790838,2018-08-20T18:47:18Z,JAI384,"19.842054,73.29599",19950,312,33
1534790848,2018-08-20T18:47:28Z,JAI384,"19.854721,73.301765",19725,310,20
1534790859,2018-08-20T18:47:39Z,JAI384,"19.869415,73.305786",19525,308,14
1534790868,2018-08-20T18:47:48Z,JAI384,"19.882919,73.309464",19375,305,14
1534790939,2018-08-20T18:48:59Z,JAI384,"19.976078,73.335091",18175,288,14
1534790958,2018-08-20T18:49:18Z,JAI384,"20.002258,73.340019",17725,288,2
1534790978,2018-08-20T18:49:38Z,JAI384,"20.027893,73.332169",17300,287,332
1534790984,2018-08-20T18:49:44Z,JAI384,"20.033707,73.327904",17175,287,323
1534790993,2018-08-20T18:49:53Z,JAI384,"20.042404,73.318535",17025,286,310
1534791003,2018-08-20T18:50:03Z,JAI384,"20.049362,73.30632",16775,288,297
1534791009,2018-08-20T18:50:09Z,JAI384,"20.052063,73.298721",16650,291,288
1534791019,2018-08-20T18:50:19Z,JAI384,"20.054123,73.284447",16425,292,274
1534791039,2018-08-20T18:50:39Z,JAI384,"20.047897,73.256447",16000,294,245
1534791048,2018-08-20T18:50:48Z,JAI384,"20.040646,73.245201",15800,294,231
1534791054,2018-08-20T18:50:54Z,JAI384,"20.035675,73.239914",15700,292,224
1534791064,2018-08-20T18:51:04Z,JAI384,"20.024323,73.231773",15475,291,210
1534791074,2018-08-20T18:51:14Z,JAI384,"20.011139,73.226967",15250,289,195
1534791084,2018-08-20T18:51:24Z,JAI384,"19.998322,73.225006",15075,286,187
1534791094,2018-08-20T18:51:34Z,JAI384,"19.984772,73.222992",14975,285,188
1534791125,2018-08-20T18:52:05Z,JAI384,"19.945353,73.216736",15000,286,188
1534791159,2018-08-20T18:52:39Z,JAI384,"19.89908,73.209396",15000,283,188
1534791196,2018-08-20T18:53:16Z,JAI384,"19.852936,73.202103",15000,284,188
1534791226,2018-08-20T18:53:46Z,JAI384,"19.813656,73.196114",14650,284,187
1534791261,2018-08-20T18:54:21Z,JAI384,"19.767746,73.188759",13925,282,188
1534791296,2018-08-20T18:54:56Z,JAI384,"19.721809,73.181526",13250,277,188
1534791328,2018-08-20T18:55:28Z,JAI384,"19.683197,73.175766",12725,273,188
1534791363,2018-08-20T18:56:03Z,JAI384,"19.639597,73.168793",12050,269,188
1534791398,2018-08-20T18:56:38Z,JAI384,"19.59621,73.161957",11400,266,188
1534791406,2018-08-20T18:56:46Z,JAI384,"19.584574,73.160057",11250,262,188
1534791423,2018-08-20T18:57:03Z,JAI384,"19.565765,73.157013",10900,263,188
1534791438,2018-08-20T18:57:18Z,JAI384,"19.546959,73.154114",10550,264,188
1534791452,2018-08-20T18:57:32Z,JAI384,"19.528803,73.151367",10250,264,188
1534791467,2018-08-20T18:57:47Z,JAI384,"19.510834,73.149666",10000,263,183
1534791483,2018-08-20T18:58:03Z,JAI384,"19.491394,73.14933",9800,259,180
1534791498,2018-08-20T18:58:18Z,JAI384,"19.473778,73.148918",9600,255,181
1534791513,2018-08-20T18:58:33Z,JAI384,"19.456041,73.148468",9325,253,181
1534791522,2018-08-20T18:58:42Z,JAI384,"19.445023,73.148201",9125,253,181
1534791538,2018-08-20T18:58:58Z,JAI384,"19.426804,73.147804",8900,250,181
1534791554,2018-08-20T18:59:14Z,JAI384,"19.409546,73.14727",8700,243,181
1534791569,2018-08-20T18:59:29Z,JAI384,"19.391939,73.146919",8425,242,181
1534791584,2018-08-20T18:59:44Z,JAI384,"19.375786,73.146622",8125,243,181
1534791599,2018-08-20T18:59:59Z,JAI384,"19.358368,73.146187",7975,243,180
1534791614,2018-08-20T19:00:14Z,JAI384,"19.341337,73.145874",7975,242,181
1534791639,2018-08-20T19:00:39Z,JAI384,"19.312958,73.151581",7750,251,155
1534791645,2018-08-20T19:00:45Z,JAI384,"19.307867,73.154167",7700,252,154
1534791661,2018-08-20T19:01:01Z,JAI384,"19.291351,73.162468",7525,252,154
1534791675,2018-08-20T19:01:15Z,JAI384,"19.275513,73.170364",7375,252,154
1534791690,2018-08-20T19:01:30Z,JAI384,"19.259216,73.178558",7075,253,154
1534791705,2018-08-20T19:01:45Z,JAI384,"19.243332,73.186409",6825,253,154
1534791721,2018-08-20T19:02:01Z,JAI384,"19.228075,73.195511",6600,252,145
1534791732,2018-08-20T19:02:12Z,JAI384,"19.218765,73.204254",6450,253,136
1534791741,2018-08-20T19:02:21Z,JAI384,"19.210293,73.212791",6325,251,136
1534791761,2018-08-20T19:02:41Z,JAI384,"19.193348,73.229568",5975,249,136
1534791776,2018-08-20T19:02:56Z,JAI384,"19.180847,73.242371",5725,246,135
1534791791,2018-08-20T19:03:11Z,JAI384,"19.167801,73.253792",5450,245,146
1534791797,2018-08-20T19:03:17Z,JAI384,"19.162483,73.256638",5350,242,153
1534791806,2018-08-20T19:03:26Z,JAI384,"19.151497,73.259285",5150,237,173
1534791826,2018-08-20T19:03:46Z,JAI384,"19.131712,73.252342",4750,222,215
1534791841,2018-08-20T19:04:01Z,JAI384,"19.12175,73.239861",4500,221,233
1534791853,2018-08-20T19:04:13Z,JAI384,"19.115799,73.230843",4425,215,236
1534791863,2018-08-20T19:04:23Z,JAI384,"19.110443,73.222206",4325,209,236
1534791871,2018-08-20T19:04:31Z,JAI384,"19.105408,73.21402",4200,208,236
1534791882,2018-08-20T19:04:42Z,JAI384,"19.100052,73.20504",4050,208,238
1534791892,2018-08-20T19:04:52Z,JAI384,"19.0952,73.195869",3950,207,243
1534791903,2018-08-20T19:05:03Z,JAI384,"19.092237,73.186073",3900,207,255
1534791913,2018-08-20T19:05:13Z,JAI384,"19.090933,73.175735",3900,208,266
1534791937,2018-08-20T19:05:37Z,JAI384,"19.091957,73.150421",3950,199,274
1534791948,2018-08-20T19:05:48Z,JAI384,"19.092819,73.140747",3900,192,275
1534791957,2018-08-20T19:05:57Z,JAI384,"19.093121,73.131943",3775,189,270
1534791978,2018-08-20T19:06:18Z,JAI384,"19.092682,73.113029",3525,184,267
1534791988,2018-08-20T19:06:28Z,JAI384,"19.092377,73.104279",3425,181,267
1534791998,2018-08-20T19:06:38Z,JAI384,"19.09219,73.09549",3325,181,268
1534792009,2018-08-20T19:06:49Z,JAI384,"19.092003,73.086449",3250,179,269
1534792023,2018-08-20T19:07:03Z,JAI384,"19.091766,73.073257",3175,174,269
1534792035,2018-08-20T19:07:15Z,JAI384,"19.091679,73.064827",3125,169,269
1534792044,2018-08-20T19:07:24Z,JAI384,"19.091583,73.056725",3125,162,269
1534792054,2018-08-20T19:07:34Z,JAI384,"19.091537,73.04937",3100,160,269
1534792064,2018-08-20T19:07:44Z,JAI384,"19.091354,73.04084",3000,161,268
1534792074,2018-08-20T19:07:54Z,JAI384,"19.091217,73.033287",2850,162,269
1534792090,2018-08-20T19:08:10Z,JAI384,"19.09112,73.020882",2650,162,267
1534792100,2018-08-20T19:08:20Z,JAI384,"19.090887,73.012993",2525,161,268
1534792109,2018-08-20T19:08:29Z,JAI384,"19.090805,73.00528",2425,160,269
1534792125,2018-08-20T19:08:45Z,JAI384,"19.0907,72.993614",2275,155,268
1534792135,2018-08-20T19:08:55Z,JAI384,"19.090654,72.98632",2225,147,269
1534792145,2018-08-20T19:09:05Z,JAI384,"19.090561,72.978935",2100,145,269
1534792155,2018-08-20T19:09:15Z,JAI384,"19.090576,72.971779",1925,144,270
1534792175,2018-08-20T19:09:35Z,JAI384,"19.090096,72.95771",1650,143,267
1534792185,2018-08-20T19:09:45Z,JAI384,"19.089815,72.950569",1525,144,267
1534792196,2018-08-20T19:09:56Z,JAI384,"19.089676,72.943672",1425,144,268
1534792206,2018-08-20T19:10:06Z,JAI384,"19.089582,72.936287",1300,146,268
1534792220,2018-08-20T19:10:20Z,JAI384,"19.089491,72.925545",1100,146,269
1534792228,2018-08-20T19:10:28Z,JAI384,"19.089432,72.920181",1000,143,269
1534792240,2018-08-20T19:10:40Z,JAI384,"19.08934,72.911842",850,141,269
1534792251,2018-08-20T19:10:51Z,JAI384,"19.089256,72.904724",725,142,268
1534792261,2018-08-20T19:11:01Z,JAI384,"19.089111,72.897865",600,144,269
1534792273,2018-08-20T19:11:13Z,JAI384,"19.089024,72.888741",475,148,269
1534792284,2018-08-20T19:11:24Z,JAI384,"19.088882,72.880898",350,148,268
1534792297,2018-08-20T19:11:37Z,JAI384,"19.088791,72.871628",200,149,269
1534792303,2018-08-20T19:11:43Z,JAI384,"19.088699,72.867348",0,140,270
1534792314,2018-08-20T19:11:54Z,JAI384,"19.08864,72.861801",0,90,270
1534792331,2018-08-20T19:12:11Z,JAI384,"19.088652,72.857323",0,33,275
1534792341,2018-08-20T19:12:21Z,JAI384,"19.088985,72.856133",0,22,289
1534792368,2018-08-20T19:12:48Z,JAI384,"19.089956,72.854858",0,30,5
1534792388,2018-08-20T19:13:08Z,JAI384,"19.090258,72.855759",0,26,90
1534792398,2018-08-20T19:13:18Z,JAI384,"19.090267,72.856339",0,27,90
1534792415,2018-08-20T19:13:35Z,JAI384,"19.090281,72.857407",0,15,90
1534792426,2018-08-20T19:13:46Z,JAI384,"19.090302,72.858322",0,17,90
1534792436,2018-08-20T19:13:56Z,JAI384,"19.090302,72.859108",0,17,90
1534792468,2018-08-20T19:14:28Z,JAI384,"19.090347,72.861717",0,17,90
1534792482,2018-08-20T19:14:42Z,JAI384,"19.090359,72.862686",0,17,90
1534792489,2018-08-20T19:14:49Z,JAI384,"19.090363,72.863373",0,17,90
1534792503,2018-08-20T19:15:03Z,JAI384,"19.090385,72.86454",0,18,90
1534792528,2018-08-20T19:15:28Z,JAI384,"19.090416,72.866699",0,19,90
1534792537,2018-08-20T19:15:37Z,JAI384,"19.090427,72.867462",0,19,90
1534792548,2018-08-20T19:15:48Z,JAI384,"19.090439,72.868576",0,18,90
1534792559,2018-08-20T19:15:59Z,JAI384,"19.090456,72.869446",0,18,90
1534792570,2018-08-20T19:16:10Z,JAI384,"19.090462,72.870293",0,17,90
1534792577,2018-08-20T19:16:17Z,JAI384,"19.090473,72.870895",0,16,90
1534792583,2018-08-20T19:16:23Z,JAI384,"19.090479,72.871353",0,16,90
1534792622,2018-08-20T19:17:02Z,JAI384,"19.090519,72.874138",0,16,90
1534792745,2018-08-20T19:19:05Z,JAI384,"19.093622,72.877831",0,32,22
1534792826,2018-08-20T19:20:26Z,JAI384,"19.096088,72.879341",0,16,84
1534792835,2018-08-20T19:20:35Z,JAI384,"19.0961,72.879578",0,18,90
1534792846,2018-08-20T19:20:46Z,JAI384,"19.096104,72.879868",0,13,90
1532539717,2018-07-25T17:28:37Z,JAI384,"28.55356,77.034843",2450,197,275
1532539747,2018-07-25T17:29:07Z,JAI384,"28.53373,77.011902",3000,237,194
1532539763,2018-07-25T17:29:23Z,JAI384,"28.516937,77.010513",3250,258,181
1532539773,2018-07-25T17:29:33Z,JAI384,"28.504261,77.010071",3550,267,182
1532539783,2018-07-25T17:29:43Z,JAI384,"28.491274,77.008987",3950,270,185
1532539793,2018-07-25T17:29:53Z,JAI384,"28.479172,77.007401",4350,271,187
1532539809,2018-07-25T17:30:09Z,JAI384,"28.460083,77.003967",4900,277,189
1532539842,2018-07-25T17:30:42Z,JAI384,"28.414742,76.993965",6125,290,191
1532539857,2018-07-25T17:30:57Z,JAI384,"28.39477,76.989708",6675,293,190
1532539873,2018-07-25T17:31:13Z,JAI384,"28.374567,76.985512",7275,295,190
1532539883,2018-07-25T17:31:23Z,JAI384,"28.36084,76.982681",7625,298,190
1532539902,2018-07-25T17:31:42Z,JAI384,"28.334997,76.971725",8375,300,204
1532539918,2018-07-25T17:31:58Z,JAI384,"28.315659,76.961182",8950,303,205
1532539928,2018-07-25T17:32:08Z,JAI384,"28.302887,76.954315",9275,306,205
1532539954,2018-07-25T17:32:34Z,JAI384,"28.269638,76.939949",10175,311,190
1532539963,2018-07-25T17:32:43Z,JAI384,"28.255371,76.939209",10575,312,181
1532539978,2018-07-25T17:32:58Z,JAI384,"28.232986,76.939102",11100,316,180
1532539988,2018-07-25T17:33:08Z,JAI384,"28.217873,76.938927",11250,325,180
1532540003,2018-07-25T17:33:23Z,JAI384,"28.195341,76.938599",11500,338,180
1532540018,2018-07-25T17:33:38Z,JAI384,"28.171097,76.938309",11775,349,180
1532540033,2018-07-25T17:33:53Z,JAI384,"28.146606,76.938049",12225,354,180
1532540069,2018-07-25T17:34:29Z,JAI384,"28.087666,76.937416",13475,362,180
1532540118,2018-07-25T17:35:18Z,JAI384,"28.002707,76.937096",15325,370,180
1532540158,2018-07-25T17:35:58Z,JAI384,"27.932739,76.937469",16600,383,179
1532540199,2018-07-25T17:36:39Z,JAI384,"27.861786,76.937309",18350,374,180
1532540238,2018-07-25T17:37:18Z,JAI384,"27.793808,76.936584",20075,365,180
1532540269,2018-07-25T17:37:49Z,JAI384,"27.742899,76.932129",21150,364,193
1532540290,2018-07-25T17:38:10Z,JAI384,"27.711868,76.91658",21800,365,209
1532540298,2018-07-25T17:38:18Z,JAI384,"27.700882,76.908913",22000,367,211
1532540359,2018-07-25T17:39:19Z,JAI384,"27.607944,76.847626",23675,377,210
1532540422,2018-07-25T17:40:22Z,JAI384,"27.510929,76.783661",25100,386,210
1532540485,2018-07-25T17:41:25Z,JAI384,"27.415031,76.720436",26125,403,210
1532540550,2018-07-25T17:42:30Z,JAI384,"27.305494,76.648758",27100,421,210
1532540612,2018-07-25T17:43:32Z,JAI384,"27.201544,76.580727",28450,426,210
1532540673,2018-07-25T17:44:33Z,JAI384,"27.096521,76.512009",29425,437,210
1532540748,2018-07-25T17:45:48Z,JAI384,"26.964569,76.426132",31000,435,210
1532540808,2018-07-25T17:46:48Z,JAI384,"26.858139,76.357101",31900,440,210
1532541258,2018-07-25T17:54:18Z,JAI384,"26.036667,75.82769",36000,468,210
1532541361,2018-07-25T17:56:01Z,JAI384,"25.840542,75.7024",35975,474,210
1532541388,2018-07-25T17:56:28Z,JAI384,"25.790312,75.67025",36000,474,210
1532541577,2018-07-25T17:59:37Z,JAI384,"25.42424,75.438286",36000,477,209
1532541639,2018-07-25T18:00:39Z,JAI384,"25.308868,75.365639",36775,470,209
1532541699,2018-07-25T18:01:39Z,JAI384,"25.192442,75.292625",37475,468,209
1532541767,2018-07-25T18:02:47Z,JAI384,"25.066269,75.213417",38000,469,209
1532541829,2018-07-25T18:03:49Z,JAI384,"24.948944,75.139977",38000,470,209
1532541893,2018-07-25T18:04:53Z,JAI384,"24.827499,75.06424",38000,471,209
1532541955,2018-07-25T18:05:55Z,JAI384,"24.711136,74.991814",38000,472,209
1532542015,2018-07-25T18:06:55Z,JAI384,"24.593641,74.918777",38000,475,208
1532542076,2018-07-25T18:07:56Z,JAI384,"24.469719,74.864777",38000,474,200
1532542136,2018-07-25T18:08:56Z,JAI384,"24.34454,74.814514",38000,474,200
1532542200,2018-07-25T18:10:00Z,JAI384,"24.213634,74.762276",38000,469,200
1532542256,2018-07-25T18:10:56Z,JAI384,"24.099396,74.719315",38000,468,194
1532542360,2018-07-25T18:12:40Z,JAI384,"23.881256,74.657845",38000,468,197
1532542418,2018-07-25T18:13:38Z,JAI384,"23.764069,74.610649",38000,467,201
1532542446,2018-07-25T18:14:06Z,JAI384,"23.705843,74.586388",37975,467,201
1532542503,2018-07-25T18:15:03Z,JAI384,"23.591904,74.539436",37975,463,200
1532542608,2018-07-25T18:16:48Z,JAI384,"23.382294,74.453796",38000,460,200
1532542668,2018-07-25T18:17:48Z,JAI384,"23.260664,74.404503",38000,462,200
1532542734,2018-07-25T18:18:54Z,JAI384,"23.128595,74.350639",38000,462,200
1532542794,2018-07-25T18:19:54Z,JAI384,"23.008072,74.301689",38000,463,200
1532542814,2018-07-25T18:20:14Z,JAI384,"22.967789,74.285309",38000,464,200
1532542887,2018-07-25T18:21:27Z,JAI384,"22.819115,74.225311",38000,464,200
1532542937,2018-07-25T18:22:17Z,JAI384,"22.71982,74.185181",38000,465,200
1532543046,2018-07-25T18:24:06Z,JAI384,"22.499348,74.096222",38000,463,200
1532543058,2018-07-25T18:24:18Z,JAI384,"22.475979,74.086761",38000,463,200
1532543150,2018-07-25T18:25:50Z,JAI384,"22.289537,74.012047",37975,461,200
1532543215,2018-07-25T18:26:55Z,JAI384,"22.161209,73.960564",37975,461,200
1532543281,2018-07-25T18:28:01Z,JAI384,"22.028147,73.907318",38000,462,200
1532543342,2018-07-25T18:29:02Z,JAI384,"21.904861,73.858887",38000,462,198
1532543403,2018-07-25T18:30:03Z,JAI384,"21.776733,73.823784",37975,465,194
1532543455,2018-07-25T18:30:55Z,JAI384,"21.670166,73.795013",38000,466,194
1532543545,2018-07-25T18:32:25Z,JAI384,"21.480553,73.744049",37975,468,194
1532543604,2018-07-25T18:33:24Z,JAI384,"21.354034,73.709923",37950,466,194
1532543671,2018-07-25T18:34:31Z,JAI384,"21.21666,73.673416",36875,457,193
1532543735,2018-07-25T18:35:35Z,JAI384,"21.085098,73.638313",35850,465,194
1532543804,2018-07-25T18:36:44Z,JAI384,"20.938934,73.59903",34625,474,194
1532543886,2018-07-25T18:38:06Z,JAI384,"20.762344,73.551765",30950,475,194
1532543894,2018-07-25T18:38:14Z,JAI384,"20.744202,73.546989",30650,473,193
1532543973,2018-07-25T18:39:33Z,JAI384,"20.580643,73.503441",27775,454,194
1532544068,2018-07-25T18:41:08Z,JAI384,"20.390854,73.453362",24225,440,194
1532544103,2018-07-25T18:41:43Z,JAI384,"20.319443,73.434433",22850,436,194
1532544194,2018-07-25T18:43:14Z,JAI384,"20.148651,73.389359",20250,402,194
1532544257,2018-07-25T18:44:17Z,JAI384,"20.0392,73.360565",18100,394,194
1532544320,2018-07-25T18:45:20Z,JAI384,"19.929897,73.331741",16325,374,193
1532544362,2018-07-25T18:46:02Z,JAI384,"19.860674,73.313416",15150,365,194
1532544411,2018-07-25T18:46:51Z,JAI384,"19.781023,73.292343",13325,367,193
1532544499,2018-07-25T18:48:19Z,JAI384,"19.637695,73.254631",11125,342,194
1532544507,2018-07-25T18:48:27Z,JAI384,"19.622047,73.250542",11000,334,193
1532544528,2018-07-25T18:48:48Z,JAI384,"19.590904,73.242302",10700,321,194
1532544551,2018-07-25T18:49:11Z,JAI384,"19.55809,73.233589",10350,311,194
1532544567,2018-07-25T18:49:27Z,JAI384,"19.535751,73.227699",9975,310,193
1532544579,2018-07-25T18:49:39Z,JAI384,"19.518677,73.223236",9675,309,193
1532544592,2018-07-25T18:49:52Z,JAI384,"19.502409,73.218987",9425,308,193
1532544610,2018-07-25T18:50:10Z,JAI384,"19.476105,73.212059",9025,303,193
1532544726,2018-07-25T18:52:06Z,JAI384,"19.329254,73.173553",7450,255,194
1532544806,2018-07-25T18:53:26Z,JAI384,"19.244797,73.177727",6675,236,162
1532544831,2018-07-25T18:53:51Z,JAI384,"19.218292,73.185669",6175,238,165
1532544845,2018-07-25T18:54:05Z,JAI384,"19.202147,73.190071",6000,233,165
1532544857,2018-07-25T18:54:17Z,JAI384,"19.189362,73.193863",5800,231,163
1532544871,2018-07-25T18:54:31Z,JAI384,"19.177055,73.196259",5600,224,172
1532544878,2018-07-25T18:54:38Z,JAI384,"19.167604,73.197311",5500,221,174
1532544897,2018-07-25T18:54:57Z,JAI384,"19.148712,73.199257",5125,219,174
1532544927,2018-07-25T18:55:27Z,JAI384,"19.122822,73.194565",4700,202,215
1532544934,2018-07-25T18:55:34Z,JAI384,"19.117514,73.18792",4550,196,235
1532544944,2018-07-25T18:55:44Z,JAI384,"19.113281,73.180519",4450,191,239
1532544951,2018-07-25T18:55:51Z,JAI384,"19.110489,73.175423",4375,189,240
1532544957,2018-07-25T18:55:57Z,JAI384,"19.107788,73.170517",4275,187,239
1532544967,2018-07-25T18:56:07Z,JAI384,"19.103943,73.163551",4125,185,239
1532544974,2018-07-25T18:56:14Z,JAI384,"19.099915,73.156288",4025,183,239
1532544980,2018-07-25T18:56:20Z,JAI384,"19.097544,73.151566",3900,183,243
1532544989,2018-07-25T18:56:29Z,JAI384,"19.095337,73.143539",3875,183,256
1532544996,2018-07-25T18:56:36Z,JAI384,"19.094425,73.138382",3875,182,259
1532545002,2018-07-25T18:56:42Z,JAI384,"19.093689,73.132996",3850,182,262
1532545012,2018-07-25T18:56:52Z,JAI384,"19.09259,73.125",3625,184,261
1532545024,2018-07-25T18:57:04Z,JAI384,"19.091631,73.113312",3450,182,267
1532545046,2018-07-25T18:57:26Z,JAI384,"19.091492,73.094299",3200,172,270
1532545058,2018-07-25T18:57:38Z,JAI384,"19.091492,73.083801",3100,172,269
1532545065,2018-07-25T18:57:45Z,JAI384,"19.0914,73.078453",3075,173,269
1532545077,2018-07-25T18:57:57Z,JAI384,"19.091354,73.067764",3075,173,269
1532545088,2018-07-25T18:58:08Z,JAI384,"19.091259,73.06028",3075,171,268
1532545099,2018-07-25T18:58:19Z,JAI384,"19.091217,73.049225",3075,172,270
1532545119,2018-07-25T18:58:39Z,JAI384,"19.090933,73.033966",2925,165,268
1532545125,2018-07-25T18:58:45Z,JAI384,"19.090851,73.029259",2875,163,269
1532545132,2018-07-25T18:58:52Z,JAI384,"19.090805,73.023766",2775,161,269
1532545146,2018-07-25T18:59:06Z,JAI384,"19.090654,73.012337",2600,154,269
1532545167,2018-07-25T18:59:27Z,JAI384,"19.090422,72.996811",2325,147,268
1532545178,2018-07-25T18:59:38Z,JAI384,"19.090374,72.990021",2225,147,269
1532545203,2018-07-25T19:00:03Z,JAI384,"19.090096,72.972542",1900,141,269
1532545210,2018-07-25T19:00:10Z,JAI384,"19.090002,72.967148",1825,141,268
1532545231,2018-07-25T19:00:31Z,JAI384,"19.089815,72.951668",1550,140,269
1532545238,2018-07-25T19:00:38Z,JAI384,"19.089752,72.947456",1475,141,268
1532545247,2018-07-25T19:00:47Z,JAI384,"19.089661,72.942497",1375,142,268
1532545288,2018-07-25T19:01:28Z,JAI384,"19.089294,72.912781",875,151,269
1532545301,2018-07-25T19:01:41Z,JAI384,"19.089203,72.903854",725,152,269
1532545308,2018-07-25T19:01:48Z,JAI384,"19.089157,72.898262",625,151,269
1532545480,2018-07-25T19:04:40Z,JAI384,"19.090336,72.860664",0,20,87
1533400635,2018-08-04T16:37:15Z,JAI384,"28.477448,77.00592",4250,272,188
1533400641,2018-08-04T16:37:21Z,JAI384,"28.469421,77.004494",4500,274,189
1533400647,2018-08-04T16:37:27Z,JAI384,"28.461777,77.003067",4750,274,189
1533400657,2018-08-04T16:37:37Z,JAI384,"28.45047,77.0009",5150,274,190
1533400671,2018-08-04T16:37:51Z,JAI384,"28.431871,76.997086",5800,275,190
1533400684,2018-08-04T16:38:04Z,JAI384,"28.417116,76.994072",6300,276,190
1533400696,2018-08-04T16:38:16Z,JAI384,"28.401123,76.990761",6600,279,190
1533400707,2018-08-04T16:38:27Z,JAI384,"28.385693,76.987717",6800,280,190
1533400719,2018-08-04T16:38:39Z,JAI384,"28.370544,76.984688",6975,282,190
1533400732,2018-08-04T16:38:52Z,JAI384,"28.354502,76.981522",7000,282,189
1533400745,2018-08-04T16:39:05Z,JAI384,"28.338907,76.978401",7000,282,190
1533400757,2018-08-04T16:39:17Z,JAI384,"28.323359,76.974792",7075,284,194
1533400763,2018-08-04T16:39:23Z,JAI384,"28.315865,76.971939",7175,284,200
1533400770,2018-08-04T16:39:30Z,JAI384,"28.308788,76.96833",7300,284,206
1533400776,2018-08-04T16:39:36Z,JAI384,"28.299246,76.961922",7550,285,213
1533400783,2018-08-04T16:39:43Z,JAI384,"28.291983,76.95578",7775,287,218
1533400789,2018-08-04T16:39:49Z,JAI384,"28.285629,76.950142",7950,290,218
1533400796,2018-08-04T16:39:56Z,JAI384,"28.279461,76.944633",8125,294,217
1533400808,2018-08-04T16:40:08Z,JAI384,"28.266266,76.932976",8450,301,218
1533400821,2018-08-04T16:40:21Z,JAI384,"28.252645,76.920883",8850,304,218
1533400831,2018-08-04T16:40:31Z,JAI384,"28.239565,76.909363",9300,306,217
1533400844,2018-08-04T16:40:44Z,JAI384,"28.225506,76.896973",9775,308,218
1533400855,2018-08-04T16:40:55Z,JAI384,"28.212021,76.885124",10250,307,217
1533400875,2018-08-04T16:41:15Z,JAI384,"28.191755,76.867081",10850,312,218
1533400886,2018-08-04T16:41:26Z,JAI384,"28.17779,76.854698",11125,319,218
1533400903,2018-08-04T16:41:43Z,JAI384,"28.159286,76.839752",11400,334,211
1533400910,2018-08-04T16:41:50Z,JAI384,"28.146601,76.831863",11550,342,206
1533400919,2018-08-04T16:41:59Z,JAI384,"28.133751,76.824753",11675,349,206
1533400934,2018-08-04T16:42:14Z,JAI384,"28.11145,76.812393",11925,362,206
1533400945,2018-08-04T16:42:25Z,JAI384,"28.093159,76.802185",12175,368,206
1533400978,2018-08-04T16:42:58Z,JAI384,"28.041904,76.773865",13225,376,206
1533401013,2018-08-04T16:43:33Z,JAI384,"27.989393,76.744728",14400,380,206
1533401045,2018-08-04T16:44:05Z,JAI384,"27.936882,76.715576",15525,385,206
1533401079,2018-08-04T16:44:39Z,JAI384,"27.883942,76.686073",16650,388,206
1533401109,2018-08-04T16:45:09Z,JAI384,"27.834274,76.658401",17600,393,206
1533401144,2018-08-04T16:45:44Z,JAI384,"27.779118,76.627792",18425,404,206
1533401203,2018-08-04T16:46:43Z,JAI384,"27.676004,76.570953",20075,417,206
1533401266,2018-08-04T16:47:46Z,JAI384,"27.564743,76.509361",21650,427,206
1533401325,2018-08-04T16:48:45Z,JAI384,"27.458084,76.450592",23125,433,206
1533401389,2018-08-04T16:49:49Z,JAI384,"27.341354,76.38649",24600,440,206
1533401453,2018-08-04T16:50:53Z,JAI384,"27.223892,76.322075",25850,448,206
1533401515,2018-08-04T16:51:55Z,JAI384,"27.104296,76.256523",26775,461,206
1533401576,2018-08-04T16:52:56Z,JAI384,"26.986679,76.19236",27700,470,205
1533401639,2018-08-04T16:53:59Z,JAI384,"26.861938,76.12458",28700,477,205
1533401704,2018-08-04T16:55:04Z,JAI384,"26.735695,76.055969",29750,477,205
1533401762,2018-08-04T16:56:02Z,JAI384,"26.616568,75.991325",30650,479,205
1533401826,2018-08-04T16:57:06Z,JAI384,"26.489731,75.922729",31550,481,205
1533401897,2018-08-04T16:58:17Z,JAI384,"26.347031,75.845757",32475,484,205
1533401968,2018-08-04T16:59:28Z,JAI384,"26.200764,75.767212",33400,486,205
1533402032,2018-08-04T17:00:32Z,JAI384,"26.072983,75.698753",34000,483,205
1533402094,2018-08-04T17:01:34Z,JAI384,"25.948078,75.630623",34000,480,206
1533402156,2018-08-04T17:02:36Z,JAI384,"25.825104,75.565285",33975,478,205
